0, 92.4563, 16.2106, {0.1566403998,0.05200058341,0.1360864672,-0.9510309372,0.8210124986}
1, 88.5789, 12.5241, {-2.020670844,1.905375501,1.029963276,-0.02097639184,-1.054203119}
2, 80.9011, 11.6634, {-0.1042419419,1.094297029,2.051945878,-0.09501653654,-0.03212046003}
3, 70.2277, 8.81568, {0.06153773332,2.001815203,-1.027405704,0.07190171027,1.0611015}
4, 56.7481, 7.19977, {0.1041552093,0.9778107009,1.009514515,-1.042634984,-1.049864067}
5, 45.2157, 7.19977, {0.1041552093,0.9778107009,1.009514515,-1.042634984,-1.049864067}
6, 36.0918, 4.40497, {-0.06011631291,0.1093137225,0.007181504921,0.04053133775,0.9739025452}
7, 28.0741, 4.40497, {-0.06011631291,0.1093137225,0.007181504921,0.04053133775,0.9739025452}
8, 22.2178, 2.82559, {-0.02766276312,0.9927803723,0.04688166975,-0.002690662927,-0.959411693}
9, 17.5872, 2.48669, {0.03571806775,0.06030676595,0.007907288931,-0.0871352349,0.01420612907}
10, 14.3861, 2.48669, {0.03571806775,0.06030676595,0.007907288931,-0.0871352349,0.01420612907}
11, 11.4126, 2.003, {-0.03231794719,0.9812461009,0.05979905695,0.01646192185,0.006892859745}
12, 9.19155, 2.003, {-0.03231794719,0.9812461009,0.05979905695,0.01646192185,0.006892859745}
13, 8.01634, 1.85563, {-0.01644297109,0.9462376531,0.02229069098,0.03233245128,-0.01355520913}
14, 6.87676, 0.749862, {0.0199172947,0.03540985446,0.01808191009,0.03832962912,-0.01861367515}
15, 5.80492, 0.564995, {0.001906144461,0.004771868994,0.02734632656,0.03711704003,0.02656371143}
16, 5.04819, 0.212893, {-0.004954059232,0.01042522314,0.01863393582,0.02315682952,-0.007601794639}
17, 4.43119, 0.212893, {-0.004954059232,0.01042522314,0.01863393582,0.02315682952,-0.007601794639}
18, 3.83235, 0.118335, {0.0009135027979,0.01937964213,0.01482780283,-0.0007774346915,0.0004637800286}
19, 3.39313, 0.0860854, {-0.00415390468,0.008082130752,0.01509635382,0.01057031762,-0.003454649498}
