0, 183.942, 97.415, {0.7723761527,-1.053604747,-2.952919067,0.2551220326,2.027012714,-0.7552725873,-3.855563135,1.322518211,0.06200737716,-0.6374307569}
1, 177.232, 82.5685, {2.842624402,-1.314171356,-1.935277777,2.029354598,-1.75164449,0.9233365083,2.501028561,-0.09847674453,-0.9092319182,-0.003181961559}
2, 171.189, 53.4689, {-0.9092779862,1.892521302,0.9394222249,2.084138519,-0.732138083,-0.8607567189,-2.850269166,-1.035360897,1.079205787,0.185012541}
3, 156.756, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
4, 140.685, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
5, 126.516, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
6, 107.881, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
7, 98.5099, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
8, 89.7964, 44.1489, {1.928335576,2.078415546,-0.9262239252,-0.04903023732,-0.09568549606,-1.124846861,-0.93331474,0.8328490547,-1.96670897,1.733395992}
9, 80.7772, 32.8591, {-0.9351179521,1.955578391,-0.9963220329,-0.0638982462,-0.1505971715,-1.070966914,0.06678672401,1.077990749,-1.76559836,0.8794004118}
10, 73.2045, 32.8591, {-0.9351179521,1.955578391,-0.9963220329,-0.0638982462,-0.1505971715,-1.070966914,0.06678672401,1.077990749,-1.76559836,0.8794004118}
11, 66.2147, 26.159, {-1.147272044,-0.07721554551,-1.110272224,-0.06393469639,-0.8674300018,-1.026941617,0.08053805305,1.081756043,-1.111038646,0.1227576888}
12, 59.2907, 26.159, {-1.147272044,-0.07721554551,-1.110272224,-0.06393469639,-0.8674300018,-1.026941617,0.08053805305,1.081756043,-1.111038646,0.1227576888}
13, 54.0416, 26.159, {-1.147272044,-0.07721554551,-1.110272224,-0.06393469639,-0.8674300018,-1.026941617,0.08053805305,1.081756043,-1.111038646,0.1227576888}
14, 51.533, 26.159, {-1.147272044,-0.07721554551,-1.110272224,-0.06393469639,-0.8674300018,-1.026941617,0.08053805305,1.081756043,-1.111038646,0.1227576888}
15, 49.0405, 20.2864, {-0.06244171917,1.00237945,-0.9477822245,0.901668357,-0.9756770149,0.8532194571,-0.08204125245,-0.847612913,-0.0344375859,-0.1064026129}
16, 46.3764, 20.2864, {-0.06244171917,1.00237945,-0.9477822245,0.901668357,-0.9756770149,0.8532194571,-0.08204125245,-0.847612913,-0.0344375859,-0.1064026129}
17, 42.8016, 20.2864, {-0.06244171917,1.00237945,-0.9477822245,0.901668357,-0.9756770149,0.8532194571,-0.08204125245,-0.847612913,-0.0344375859,-0.1064026129}
18, 39.4185, 19.2465, {1.108446437,-0.9112032498,-1.00837277,-0.05483268414,0.8900291444,-0.9650379034,-0.05850212506,0.881143155,-0.9298101754,-0.09187251345}
19, 36.229, 16.4266, {0.8931006849,-0.9001735004,-1.011502795,-0.06286694162,0.9491068906,-0.9587181312,-0.02800643226,1.061938167,-0.9390269774,-0.1175838132}
20, 34.1584, 14.1388, {1.116494648,-0.8904730556,-1.007052233,-0.05800279295,0.970493776,-0.949140401,-0.06655717179,0.9898672427,-0.9904814513,-0.03118719238}
21, 31.6016, 12.4392, {0.9976051185,-0.8742315828,-1.008602083,-0.05118032612,0.940268027,-0.951808217,-0.0476907841,1.006536471,-1.056862536,-0.00688873874}
22, 28.7349, 11.9714, {0.9714042721,-0.8851586392,-1.011374548,-0.05364870445,0.9561056627,-0.9587101623,-0.04801566151,1.030008338,-1.048452075,-0.03016510394}
23, 27.0757, 11.3924, {1.018991631,-0.8926454485,-1.00912894,-0.0583471547,0.9522607086,-0.9507773267,-0.06344874487,0.9926770922,-0.9898080181,-0.01974579125}
24, 25.7978, 10.7898, {1.01070887,-0.8958829502,-1.008798174,-0.04942107466,0.9547900935,-0.9532180181,-0.03982352582,1.004411075,-1.037377741,-0.01395319824}
25, 24.1659, 10.7433, {1.011461711,-0.9005078373,-1.008454808,-0.04836536063,0.9547857794,-0.9511098268,-0.05493229012,1.020083754,-1.017136751,-0.007143348486}
26, 22.7331, 10.5834, {1.005988587,-0.8988578477,-1.009151572,-0.04780767395,0.968401645,-0.9518662055,-0.05631083554,1.010583832,-1.023735101,8.437238369e-05}
27, 20.9513, 10.4315, {0.9945859766,-0.8962400504,-1.008792137,-0.04789167519,0.9554081571,-0.9552652296,-0.04051818657,1.00367677,-1.014568935,-0.02069321768}
28, 19.8815, 10.4009, {0.9984289485,-0.8976502777,-1.008862166,-0.05004102803,0.9654058516,-0.9521908755,-0.04749290051,1.016107507,-1.006769564,0.003154407602}
29, 19.5714, 10.2533, {0.9981393684,-0.8967984479,-1.008823823,-0.04946809812,0.9650240054,-0.9540424558,-0.04139564083,1.007374212,-1.01126588,-0.001422018549}
30, 18.4817, 10.248, {0.9975062341,-0.8975567952,-1.008966224,-0.048755581,0.9640906985,-0.9551526804,-0.04298070664,1.013540758,-1.007456535,0.0001306754064}
31, 16.9967, 10.2372, {0.9944391864,-0.8952942248,-1.008992427,-0.04900048888,0.9641705097,-0.9555506893,-0.0341467729,1.008985017,-1.016607436,-0.007793897749}
32, 15.7729, 10.1576, {0.9993791667,-0.8983070998,-1.008799466,-0.04826089683,0.9660314372,-0.9542967918,-0.03459896538,1.011681948,-1.016605673,-0.01276793487}
33, 14.9688, 10.1325, {0.9972571227,-0.8977528028,-1.009060686,-0.04842907529,0.9644094415,-0.9571120497,-0.0338709923,1.009036283,-1.018032061,-0.01081667377}
34, 14.6512, 10.1012, {0.9973070271,-0.8982431964,-1.00901139,-0.04838488506,0.9651490506,-0.9569053153,-0.03430308983,1.010821009,-1.015968455,-0.009494006229}
35, 14.1323, 10.0879, {0.9987116694,-0.8979742723,-1.008923677,-0.04844278564,0.9653441038,-0.9565516124,-0.03444594857,1.0110427,-1.012787071,-0.007367730983}
36, 13.9007, 10.0458, {0.9957367944,-0.8981502488,-1.008971472,-0.04864575949,0.9658880978,-0.9569917844,-0.0350560543,1.009248538,-1.010587605,-0.004155686089}
37, 12.9845, 10.0458, {0.9957367944,-0.8981502488,-1.008971472,-0.04864575949,0.9658880978,-0.9569917844,-0.0350560543,1.009248538,-1.010587605,-0.004155686089}
38, 12.2874, 10.0458, {0.9957367944,-0.8981502488,-1.008971472,-0.04864575949,0.9658880978,-0.9569917844,-0.0350560543,1.009248538,-1.010587605,-0.004155686089}
39, 12.1125, 10.0391, {0.9956921187,-0.8981459075,-1.008936813,-0.04876193909,0.9655445736,-0.9569173252,-0.03518454538,1.009569632,-1.007816626,-0.002788945083}
40, 11.8958, 10.0339, {0.996876827,-0.8981945867,-1.008978152,-0.04852604713,0.9658603675,-0.9566375984,-0.03430226644,1.009115077,-1.009311761,-0.006255383371}
41, 11.6124, 10.0266, {0.9961396249,-0.8983645806,-1.008942373,-0.04845271943,0.9654157854,-0.9567355926,-0.0344834742,1.009647653,-1.008900263,-0.002918107936}
42, 11.3896, 10.0183, {0.996154962,-0.8984468378,-1.008957615,-0.04860877853,0.9658601313,-0.9567744095,-0.03456806977,1.009665853,-1.007882811,-0.004015865769}
43, 11.2237, 10.0183, {0.996154962,-0.8984468378,-1.008957615,-0.04860877853,0.9658601313,-0.9567744095,-0.03456806977,1.009665853,-1.007882811,-0.004015865769}
44, 10.8737, 10.0155, {0.9957946581,-0.8983695829,-1.008971241,-0.04864012962,0.9657292458,-0.9568081866,-0.03440262336,1.009551742,-1.007174214,-0.003594636407}
45, 10.5768, 9.75104, {0.9968815879,-0.8971976376,-1.00930442,-0.04595732319,0.9672011213,-0.9686399968,-0.02529586921,1.01349268,-0.998341886,-0.009545622381}
46, 10.331, 9.75104, {0.9968815879,-0.8971976376,-1.00930442,-0.04595732319,0.9672011213,-0.9686399968,-0.02529586921,1.01349268,-0.998341886,-0.009545622381}
47, 10.2482, 9.75104, {0.9968815879,-0.8971976376,-1.00930442,-0.04595732319,0.9672011213,-0.9686399968,-0.02529586921,1.01349268,-0.998341886,-0.009545622381}
48, 10.2816, 9.75104, {0.9968815879,-0.8971976376,-1.00930442,-0.04595732319,0.9672011213,-0.9686399968,-0.02529586921,1.01349268,-0.998341886,-0.009545622381}
49, 10.3582, 9.69995, {1.001245069,-0.9299908671,-1.012039854,-0.0513253303,0.9578109091,-0.9468058,-0.04950020106,1.016202984,-1.00443683,-0.008216273453}
50, 10.2575, 9.37542, {0.9984777218,-0.9275840076,-1.011889838,-0.05122587033,0.9602500581,-0.9575522303,-0.04206638521,1.013581702,-1.004832913,-0.003433730482}
51, 10.1219, 9.08977, {0.9984766148,-0.9269393456,-1.009690154,-0.05040866847,0.9656680599,-0.9619815347,-0.03325632463,1.012876347,-1.002401316,-0.003937836386}
52, 9.89991, 9.01008, {0.9981956389,-0.9253418573,-1.009249158,-0.04804320438,0.9665282294,-0.9648113389,-0.03113834252,1.012546733,-1.002353965,-0.004477223841}
53, 9.82022, 8.95846, {0.9968309529,-0.9262594632,-1.00956391,-0.04758636331,0.9658899412,-0.9663284793,-0.02968932909,1.012383719,-1.004060924,-0.006325924022}
54, 9.86791, 8.95846, {0.9968309529,-0.9262594632,-1.00956391,-0.04758636331,0.9658899412,-0.9663284793,-0.02968932909,1.012383719,-1.004060924,-0.006325924022}
55, 9.64257, 8.94881, {0.996829635,-0.9255730334,-1.00958702,-0.04624104523,0.9645301687,-0.9662179374,-0.02840240272,1.013289022,-0.9989015954,-0.006839543499}
56, 9.59588, 8.93087, {0.9970024872,-0.9251679648,-1.009570196,-0.0478099356,0.9664652526,-0.9683183717,-0.02648381318,1.013396601,-1.00060582,-0.008330887225}
57, 9.50751, 8.91677, {0.9976689952,-0.925553812,-1.009460676,-0.04627791598,0.9662997698,-0.9662116802,-0.02661954651,1.013068345,-0.9996197207,-0.009052234052}
58, 9.46676, 8.91677, {0.9976689952,-0.925553812,-1.009460676,-0.04627791598,0.9662997698,-0.9662116802,-0.02661954651,1.013068345,-0.9996197207,-0.009052234052}
59, 9.471, 8.91307, {0.9976119345,-0.9254896,-1.00943738,-0.04627066723,0.9660118423,-0.9662658838,-0.02665141196,1.012792012,-1.000074448,-0.006840070737}
60, 9.52772, 8.90606, {0.997341901,-0.9252771268,-1.009555474,-0.04630052077,0.9662964417,-0.9672791879,-0.02671255347,1.012810942,-1.000449593,-0.006574382033}
61, 9.36831, 8.90355, {0.9976380248,-0.9255390836,-1.009319679,-0.04628268957,0.9662642374,-0.9663635363,-0.02617302336,1.012752476,-1.000427396,-0.007096004391}
62, 9.2998, 8.89154, {0.997537001,-0.9254772131,-1.009372372,-0.04626652522,0.9668464731,-0.9669559009,-0.02611831264,1.012896676,-0.9994846596,-0.007429823155}
63, 9.31413, 8.88283, {0.9972775019,-0.9258399464,-1.009388046,-0.04611733092,0.9667495602,-0.9672723759,-0.02678515837,1.012835081,-0.99950869,-0.007279898741}
64, 9.1501, 8.88283, {0.9972775019,-0.9258399464,-1.009388046,-0.04611733092,0.9667495602,-0.9672723759,-0.02678515837,1.012835081,-0.99950869,-0.007279898741}
65, 9.12359, 8.77699, {0.9926379974,-0.9275951346,-0.9913070975,-0.04328066682,0.9875143185,-0.9659515143,-0.03699907563,1.01724118,-1.000816758,-0.004475373139}
66, 9.11063, 8.71751, {0.9964246508,-0.9273370176,-0.9931124471,-0.04624411374,0.9850887947,-0.9659819217,-0.02923444246,1.013712882,-1.001056831,-0.00707816157}
67, 9.0207, 8.66055, {0.9964684035,-0.934220258,-1.004646413,-0.04402376868,0.9738849707,-0.9621793854,-0.0308851539,1.014473846,-1.000384352,-0.005115924526}
68, 8.9264, 8.64594, {0.9952745028,-0.9326903308,-1.004881093,-0.04516541435,0.9757974022,-0.9649073756,-0.02909861513,1.014296961,-1.000437618,-0.005130165696}
69, 8.88156, 8.59503, {0.9968408281,-0.9330276144,-0.9980903359,-0.04439895995,0.9792665745,-0.9653803365,-0.03034092636,1.01473116,-1.000347914,-0.004706068518}
70, 8.85589, 8.58971, {0.9970156464,-0.9319736718,-1.006372479,-0.04554223267,0.9834756868,-0.9664186147,-0.02693502112,1.014340234,-1.000177642,-0.005495212697}
71, 8.8235, 8.57488, {0.9970085398,-0.9323973268,-0.998246249,-0.04461895838,0.980910684,-0.9657770519,-0.02832516407,1.014427081,-1.000281077,-0.00506405023}
72, 8.79418, 8.55937, {0.9972883949,-0.9340025457,-1.000879942,-0.04396104958,0.9764372873,-0.9667150403,-0.03021041587,1.012786702,-1.000253019,-0.005618612356}
73, 8.74915, 8.20803, {1.017557108,-0.958583387,-0.9697212423,-0.05804700517,1.004857757,-0.9859981849,0.008905088712,1.001039243,-0.99583523,-0.01346295472}
74, 8.71223, 7.87307, {1.003640417,-0.9574589394,-1.008054209,-0.04888529256,1.002578291,-0.9847387325,-0.005815010653,1.012666958,-0.9975500805,-0.006978243974}
75, 8.67318, 7.83872, {1.002526503,-0.9558268158,-0.9986481621,-0.04883435284,1.001561242,-0.9850749881,-0.005827299028,1.009346837,-0.9989353198,-0.007181687877}
76, 8.60032, 7.83872, {1.002526503,-0.9558268158,-0.9986481621,-0.04883435284,1.001561242,-0.9850749881,-0.005827299028,1.009346837,-0.9989353198,-0.007181687877}
77, 8.48522, 7.82077, {0.9980836043,-0.9574382768,-1.003798724,-0.04721949384,0.9928212331,-0.9790722517,-0.01019459281,1.009126067,-0.9977113854,-0.006927714772}
78, 8.37861, 7.76011, {1.004882124,-0.9573978023,-0.989983202,-0.04672799165,0.9941410841,-0.9842397457,-0.006760278236,1.004205644,-0.9989824066,-0.007430410438}
79, 8.32485, 7.76011, {1.004882124,-0.9573978023,-0.989983202,-0.04672799165,0.9941410841,-0.9842397457,-0.006760278236,1.004205644,-0.9989824066,-0.007430410438}
80, 8.27783, 7.74885, {1.001681407,-0.9567488271,-0.9920353231,-0.0464042229,0.9934530018,-0.9849587065,-0.006516255682,1.004573619,-0.9995029199,-0.007366875811}
