{0.001527307463,-0.007323620676,0.0005182140243,0.006919741029,0.005929415784}	0.0276274
{0.0003630285843,-0.0002263858239,0.01595963629,0.0003912373858,-0.01114287785}	0.0751801
{-0.02007580008,0.003580452373,-0.00577344289,0.01139829465,-0.008631992263}	0.129553
{-0.01077569819,-0.0118842866,0.007564662889,-0.01391887603,-0.01219834538}	0.130303
{-0.01260217482,0.005634001951,0.01552203953,0.01587923873,0.00251484107}	0.136788
{-0.01556999724,-0.009612599879,0.01368007946,-0.00376940098,-0.0125124945}	0.137352
{-0.00302966614,-0.01430164269,0.0187979379,-0.001353314597,0.0122707428}	0.142616
{-0.008249318344,-0.01628174479,-0.004735718388,0.01881921102,0.01429490923}	0.181189
{-0.006049612869,-0.01314754063,-0.003314889984,0.02299525977,-0.01306515848}	0.182285
{-0.01962746172,0.00293471159,-0.009224912881,0.01939877196,-0.0114472539}	0.19547
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.0116622921,-0.01803036312,0.01115225797,-0.02201640886,0.009443939401}	0.229765
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01511604412,-0.02570880274,-0.01958329847,-0.01549151166,-0.01287981127}	0.332596
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.01707119393,-0.0235319096,0.0288955145,-0.001438692447,-0.001285471078}	0.333356
{-0.003555269357,-0.0267325129,0.03137979589,0.0005977553469,0.01079474583}	0.361859
{-0.01908500402,-4.178025986e-05,-0.02603444012,0.02538994511,-0.01467532028}	0.376667
{-0.01908500402,-4.178025986e-05,-0.02603444012,0.02538994511,-0.01467532028}	0.376667
{-0.01908500402,-4.178025986e-05,-0.02603444012,0.02538994511,-0.01467532028}	0.376667
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.003694199093,-0.03513161873,0.01623169794,0.02033211381,-0.009257997609}	0.397709
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.02375027756,-0.0002640228921,0.02855034227,0.02513891693,0.004042361708}	0.401358
{-0.03554537826,-0.02217719256,0.01451117549,-0.0177846065,0.002984088943}	0.453245
{-0.03554537826,-0.02217719256,0.01451117549,-0.0177846065,0.002984088943}	0.453245
{-0.03554537826,-0.02217719256,0.01451117549,-0.0177846065,0.002984088943}	0.453245
{-0.03554537826,-0.02217719256,0.01451117549,-0.0177846065,0.002984088943}	0.453245
{-0.03554537826,-0.02217719256,0.01451117549,-0.0177846065,0.002984088943}	0.453245
{-0.02291023074,-0.02143072591,-0.01605782095,0.03224331782,0.009333552715}	0.468878
{-0.02291023074,-0.02143072591,-0.01605782095,0.03224331782,0.009333552715}	0.468878
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
{-0.03707852876,0.003663436623,0.002648107914,0.006121108888,0.03300509575}	0.49836
