{-0.0004174135827,-0.0005183813552,0.9949679641,0.0001066942038,-0.0003164283174,0.003255722613,-0.00190093687,0.001546673074,-0.0008392582974,0.000610951356}	0.998577
{-0.0004750066175,0.005403046846,0.9949982637,8.734143354e-05,-0.0010818505,0.003473890149,-0.0004410072372,0.001381198245,0.0002452163617,0.0005211114085}	1.00391
{-0.0008463932596,6.090512864e-06,0.9949933717,0.0001533353489,-0.0001324544723,0.002055998009,-0.007960756445,0.001328388822,-0.002379925223,0.0006754121213}	1.01008
{-0.001636921274,0.004515220416,0.9950220867,0.007680308752,-0.001571356083,0.0001072311886,-0.003406477832,0.001293236994,-0.002599483203,0.001840160931}	1.01637
{-0.000910209375,0.0005970856634,0.9950241755,0.009664522553,0.0002460135472,0.004290678317,-0.003617043764,0.001114224277,-0.0007337309691,0.001256901746}	1.02065
{-0.0007093428974,0.005409338153,0.9949914112,0.0001642053239,-0.0002906445447,0.002184922382,-0.01044225036,0.00150800994,0.0002586523574,0.0006539627457}	1.02401
{-0.007359516821,0.007973977833,0.9948504764,0.0002208405195,-0.0004423742587,0.001729730518,-0.001780366934,0.001659228737,-0.004978566626,0.005555270158}	1.03117
{-0.0001809395781,0.01119134879,0.9949749402,5.69361288e-05,-0.001946147705,0.0004704996111,-0.007649833779,0.001143498242,7.558025773e-05,0.00062059069}	1.03254
{-0.00180736264,0.007775989584,0.9950187192,0.01091552576,-0.00614685094,4.365272821e-05,-0.001916808575,0.001426768855,-0.002858670665,0.001203724483}	1.04177
{-0.0001385024085,0.00482054842,0.9950011462,0.004043943362,-0.002704719212,0.0001852003156,-0.01753722894,0.002037620333,0.0003987013255,0.001511920554}	1.06654
{-0.00160192134,0.01622633624,0.994965682,0.0002187156564,-0.002129770454,0.003706446109,-0.01148936459,0.001585157244,-0.002618085968,0.0008746800147}	1.07948
{-0.00160192134,0.01622633624,0.994965682,0.0002187156564,-0.002129770454,0.003706446109,-0.01148936459,0.001585157244,-0.002618085968,0.0008746800147}	1.07948
