{-0.006401529444,0.006730601965,-0.00166494628,-0.01387302685,0.0007175956159}	0.0559257
{-0.005665190525,0.007852424704,-0.001710908011,-0.01306106383,0.004378402519}	0.0568059
{-0.002921304134,0.001214819033,-0.00517292719,-0.01344740212,0.01362664509}	0.0799648
{-0.008829232601,0.007686892819,0.00112853531,-0.01631624469,-0.002481534429}	0.0814264
{-0.008083326896,0.0004308604346,-0.001451013518,-0.02215918352,-0.0004943178307}	0.110723
{-0.01050818459,0.005655754275,0.002351376238,-0.02077513915,-0.004141943698}	0.118251
{-0.005440364421,0.007363804397,-0.007158538527,-0.01333580331,0.01762735411}	0.123637
{-0.008279185501,0.001683313778,0.00158315322,-0.02409344786,-0.002752032701}	0.131104
{-0.009899945879,0.001734313149,-0.0006328779467,-0.02326512188,-0.004946276519}	0.13216
{-0.008619939778,0.003113451587,-0.00148148442,-0.0240012681,0.003377593303}	0.13343
{-0.009895977102,0.003306145108,0.002911403505,-0.02573598229,-0.004533525243}	0.158468
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.009581181745,0.003181063317,0.001848991318,-0.02617470653,-0.004636823587}	0.160775
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{-0.01042953189,0.001979024653,0.002913378864,-0.02599130716,-0.008504089804}	0.172105
{0.00282172527,-0.01064370069,-0.002293730535,-0.02387086036,0.01384236229}	0.175917
{-0.005876289716,0.003323911306,0.005924323975,-0.02851503296,-0.0002630055538}	0.176903
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.004004664142,0.002813337016,-0.0004759781935,-0.02887380678,-0.006604133018}	0.178396
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.01028531689,0.007761071635,-0.0002559429886,-0.01992235119,0.01849963964}	0.179401
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.008977200691,0.002620517904,-0.001135049115,-0.03032878935,-0.0006195786692}	0.199618
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01941438034,0.0004865809672,0.002956984707,-0.02625176437,-0.01012998343}	0.233233
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
{-0.01933523615,-0.00273569002,0.003319567097,-0.02756547888,-0.008408465211}	0.242148
