0, 111.704, 20.7336, {-0.001759301253,-0.00697061116,-0.00244174766,-0.003754420247,0.0006893032412,-0.005416644268,-1.206744572,0.03630439917,2.04832873,-0.9313682705,-1.020093633,-1.123505654}
1, 106.969, 11.6024, {0.0004784385096,-0.001265834708,-0.001015789729,-0.0004326566349,0.002670341431,0.001407954055,-0.8623702057,-0.002266959273,0.8465709298,0.9887449153,-0.03978187775,1.004791922}
2, 97.7829, 11.6024, {0.0004784385096,-0.001265834708,-0.001015789729,-0.0004326566349,0.002670341431,0.001407954055,-0.8623702057,-0.002266959273,0.8465709298,0.9887449153,-0.03978187775,1.004791922}
3, 84.639, 11.6024, {0.0004784385096,-0.001265834708,-0.001015789729,-0.0004326566349,0.002670341431,0.001407954055,-0.8623702057,-0.002266959273,0.8465709298,0.9887449153,-0.03978187775,1.004791922}
4, 70.0372, 11.6024, {0.0004784385096,-0.001265834708,-0.001015789729,-0.0004326566349,0.002670341431,0.001407954055,-0.8623702057,-0.002266959273,0.8465709298,0.9887449153,-0.03978187775,1.004791922}
5, 56.2743, 8.27822, {-0.0005986316722,-0.001162043958,0.001288881235,-0.001311482917,0.0010596171,0.01032241688,-1.002882173,-0.992051098,-0.03218964471,0.9459235616,0.07049388553,0.8769821645}
6, 45.6694, 7.59231, {7.226606967e-05,-0.001046203892,0.0002527850122,-0.001075352668,0.001180509103,0.005596645203,-1.002585099,-0.01000907756,-0.03668428469,0.9221281521,-1.010965164,0.886474348}
7, 35.7546, 5.10685, {-0.0001180106901,-0.00069772148,0.0005692950229,-0.001440968217,0.00147006085,0.001724911497,0.005170301478,-0.9415788264,-0.02024332779,-0.9753477742,-0.07032825192,-0.9479017694}
8, 28.8443, 5.00954, {-0.0001059162689,-0.0005611929759,0.0003967368077,-9.390021118e-05,0.001521935333,0.001662608242,-0.03147324397,-0.9606979064,0.004041753644,-0.9622242845,-0.01361735766,-0.1108179621}
9, 23.2623, 4.02322, {-3.527593007e-05,-0.001468601143,0.001616318904,-0.006678099022,0.002494683657,0.003780850094,0.003009409114,0.04360436797,-0.05277839028,0.04575105996,1.073529186,-0.04895922881}
10, 19.0017, 3.26738, {-0.0003698615618,-0.0008224627225,0.001748174285,-0.0005927951941,0.001533219313,0.003137099111,0.02011795054,-0.9868350164,-0.06773431019,-0.02677754054,-0.07593615484,0.008636418952}
11, 15.7916, 2.97042, {-5.687786947e-05,-0.0005814496308,0.0003738781559,-0.0005674610129,0.001667865922,0.001646903775,-0.02771045574,-0.9533079447,0.003749205312,-0.9706039357,-0.04294014165,-0.003617422839}
12, 12.4439, 2.58004, {-4.408586113e-05,-0.0006331435856,0.0008171310964,-0.0003775439669,0.001709365625,0.003628721981,-0.05400086753,-0.9736808435,0.002449359414,-0.06232184705,-0.01515168474,-0.02373845506}
13, 10.1967, 1.99685, {-0.0002353826789,-0.0006998454337,0.0005500228111,-0.0004980651534,0.001529522885,0.002601572883,-0.02539993549,-0.9654602019,-0.02228923609,-0.04582124997,-0.01660444395,-0.02598714684}
14, 8.53557, 1.63549, {-0.0004650703531,-0.001281907726,0.0009363887062,-0.0003985556065,-0.0007915325346,0.006574724304,0.005760197546,-0.9757579159,-0.007825665015,0.001034303512,0.002811294596,-0.05230040722}
15, 7.67235, 1.18619, {-0.0002415485196,-0.0008232889528,0.001721593739,-0.002582097122,0.002189686908,0.003607406355,0.003268738246,-0.01883916915,-0.05946472325,0.002007691474,0.04514869862,-0.007839836654}
16, 6.77292, 0.778834, {-0.0001828124121,-0.000901944121,0.001031407787,-0.001132440378,0.001353125933,0.003486615931,0.002162410572,-0.0530752523,-0.0252036778,-0.003293090202,0.008914831799,-0.01972462862}
17, 6.00228, 0.766456, {-0.0003276513807,-0.001464333899,0.0009727077787,-0.005222288167,-0.000692667796,0.006026114911,0.005548611237,0.0256676211,-0.01721954733,0.01589045209,0.007178692885,-0.05028621712}
18, 5.33983, 0.440455, {-0.0003316684568,-0.001343412848,0.0009599853069,-0.003488179613,0.000113440515,0.00512572689,0.007324746667,0.0125568169,-0.02157589591,0.008167094282,0.00532794491,-0.03760661329}
19, 4.68657, 0.259976, {-0.0003578739682,-0.00130714239,0.0009561903322,-0.002010099055,0.0003365188894,0.005094593604,0.007540561826,0.005047019869,-0.02254604906,0.001984620405,0.004463762753,-0.02579429151}
20, 4.0664, 0.173548, {-0.0002860374693,-0.0009199315029,0.000916618616,-0.002437199368,0.001182408628,0.003131570329,-0.003095509931,-0.01096134284,-0.0216484592,-0.003721453009,-0.0002462933382,-0.0156372861}
21, 3.48143, 0.123288, {-0.0002961070705,-0.001250445459,0.00108401063,-0.001560162627,0.0002102151741,0.005352403849,0.005846445277,-0.0007406791991,-0.01831169672,-7.484305525e-05,0.006051975674,-0.01346442244}
22, 3.06745, 0.0825985, {-0.0002513681248,-0.001298973439,0.000998444167,-0.001807495954,0.0004000817697,0.005345727255,0.006476769849,0.001333694107,-0.01723454955,0.002073406052,0.005755549077,-0.001925341451}
23, 2.765, 0.0575091, {-0.0003666538589,-0.001099476961,0.001288789728,-0.001527568267,0.0007606205455,0.005670264931,0.006608557214,-0.008465107062,-0.008712055669,0.0009444376359,0.00631595333,-0.004454838064}
24, 2.47308, 0.0459444, {-0.000432984713,-0.001259003425,0.001174534542,-0.001041545083,0.0006811967286,0.005225146383,0.00688245116,-0.001960456048,-0.01003332105,0.001112892256,0.004778121196,-0.004866117063}
25, 2.12423, 0.0422244, {-0.000373893078,-0.001273402908,0.001174707547,-0.0008513995124,0.0003290449273,0.00579544729,0.005783398004,0.000150649089,-0.009775327912,-0.002728553501,0.005902352031,-0.002000658613}
26, 1.86482, 0.0405504, {-0.0003706161705,-0.001143822025,0.001239979831,-0.001064357505,0.0006594769669,0.005519223633,0.005787125041,0.0007813934458,-0.01025248345,0.0008485242923,0.005062515735,-0.001965674103}
27, 1.49851, 0.0374254, {-0.0003196468638,-0.001069026576,0.00102725577,-0.001526430595,0.0005909747335,0.006406525318,0.005295813247,0.0008284293273,-0.008555933753,0.0003667093685,0.006290171095,0.001007206933}
28, 1.17934, 0.0370382, {-0.000348207941,-0.00106995809,0.001093783449,-0.001523079854,0.0006662950931,0.005390015056,0.00553834428,-0.0008534103865,-0.008853318497,0.0006566283606,0.006393585223,-0.00116316878}
29, 1.02521, 0.034009, {-0.0003626997293,-0.001064409853,0.001161916611,-0.001509730191,0.0007776422899,0.00473154421,0.004499312773,-0.001051955241,-0.0100475023,-0.0001842366636,0.003636157212,-0.002831246841}
30, 0.851149, 0.034009, {-0.0003626997293,-0.001064409853,0.001161916611,-0.001509730191,0.0007776422899,0.00473154421,0.004499312773,-0.001051955241,-0.0100475023,-0.0001842366636,0.003636157212,-0.002831246841}
31, 0.702086, 0.0290411, {-0.0003264358523,-0.001060834918,0.001028282801,-0.001220832275,0.0007721820715,0.004301113761,0.004150093323,-0.0005986199727,-0.009149906353,-0.0008687419746,0.004089434752,-0.002179923657}
32, 0.613946, 0.0290411, {-0.0003264358523,-0.001060834918,0.001028282801,-0.001220832275,0.0007721820715,0.004301113761,0.004150093323,-0.0005986199727,-0.009149906353,-0.0008687419746,0.004089434752,-0.002179923657}
33, 0.635173, 0.0285002, {-0.0003267686405,-0.001065449161,0.001035885644,-0.001204076251,0.0007722276385,0.004366430552,0.004315940794,-0.0007504755757,-0.008980122714,-0.0005418655016,0.003971572777,-0.00208642988}
34, 0.44628, 0.028272, {-0.0003285258917,-0.001064712559,0.001076255439,-0.001231881839,0.0007405032016,0.004634465227,0.004433169126,-0.0008118181222,-0.00892104253,-0.0004812124753,0.003674379342,-0.001719316738}
35, 0.362009, 0.0278596, {-0.0003282696648,-0.001088014248,0.00107168856,-0.001217896201,0.0007346274934,0.004370699346,0.004273434035,-0.0002350746745,-0.009163968909,-0.0005924327894,0.003592616969,-0.00115472213}
