0, 21.1704, 2.06, {0.03328285064,0.2313468416,-0.03209759743,0.08723273458,-0.06271444603,0.03675542943,0.01625606926,0.0812579538,-0.05931929746,-0.03192672899,-0.0115404521,-0.04118423246,0.03279384997,0.005028534595,0.02734563057,-0.0006672760833,0.03574847483,0.06888735524,0.07339753576,0.01597545302,-0.002047668001,0.02305973004,0.00757114806,-0.02804485286,-0.06719647477,0.0127884533,-0.1229877671,0.01636031475,-0.01085240838,-0.002644352872}
1, 11.3353, 2.07, {0.04187438274,0.1418154717,-0.01475583084,0.006031934903,-0.003744807083,0.04592587747,-0.004188052126,0.07827881073,-0.05917074567,-0.01842607799,0.005132988762,-0.02164735294,0.02974502574,0.0007363867751,0.03264201607,-0.0005421848063,0.0217507008,0.03704543492,0.07026535058,0.01727683342,0.002380255485,0.03325984578,-0.00200922908,-0.01327577369,-0.05560102554,0.01705315815,-0.1028079842,-0.0001794254282,-0.005668254261,0.008395752566}
2, 11.0198, 2.08, {0.03890445289,0.140065295,-0.01686587233,0.002856041025,-0.003527596782,0.04606305677,-0.004499616914,0.07613572764,-0.05900590469,-0.01864057483,0.00470865091,-0.02075783735,0.0355251718,0.0006242888577,0.0313571743,-0.001760288123,0.02176202283,0.03367117512,0.06781204706,0.0187599684,0.002118734488,0.0297813937,0.0005526019413,-0.01431290949,-0.05506357229,0.01685828445,-0.1019115216,-0.007435545756,-0.005294241967,0.007907467215}
3, 9.9943, 2.27, {0.03328094337,0.1353027247,-0.008495116431,0.003507708852,-0.005924260877,0.04118631105,-0.01720115588,0.07107288248,-0.05550709528,-0.0203442621,0.005097775308,-0.01992710548,0.0239986986,-0.01171502163,0.02381524656,-0.004277158484,0.02549360812,0.03898221199,0.06220433447,0.02257125851,0.005200995107,0.03024384397,0.004036180741,-0.005151565678,-0.05694146725,0.0157533514,-0.09498724836,0.007034939589,-0.00557174287,-0.004081323214}
4, 10.2122, 2.13, {0.03933727518,0.1363083284,-0.01009661546,0.003559951506,-0.004219128008,0.04195517317,-0.008938174623,0.07302454286,-0.05579860875,-0.01946450655,0.004698651867,-0.02181186898,0.02526390463,-0.001373843985,0.02882288133,-0.001480504395,0.02521852069,0.03884690211,0.06354043877,0.02138348582,0.004868406568,0.03023313446,0.004046720007,-0.005421679541,-0.05423175369,0.01585604401,-0.09676268518,5.270500682e-05,-0.004608889936,-0.002403004952}
5, 10.3018, 2.12, {0.03910625895,0.1378389914,-0.0112591663,0.003818365502,-0.004278692571,0.04168413771,-0.005975816166,0.07458190259,-0.05789429742,-0.01889856969,0.00471021717,-0.02059087118,0.02876443087,-0.003428727977,0.02814415875,-0.003722942084,0.02246389149,0.03732724435,0.06239872624,0.02132823443,0.003589642717,0.03008200588,0.003627369289,-0.007694560448,-0.05513755798,0.01589992972,-0.09598807018,-0.0004051759041,-0.005775349862,0.00159361508}
6, 10.4927, 2.11, {0.03944127091,0.1365468967,-0.01670594356,0.003551285371,-0.002611045133,0.04363480569,-0.007588124786,0.07490105308,-0.05753415311,-0.01912376445,0.005110247894,-0.02181249355,0.02826223265,-0.0002332885431,0.02905032965,-7.911357853e-06,0.02396163338,0.03789753277,0.06414912515,0.02023913957,0.003614986049,0.03006364933,0.003827475891,-0.006909845899,-0.05463931157,0.01644696536,-0.09923966196,-0.0002764703255,-0.004722041091,0.006226009454}
7, 10.731, 2.09, {0.04013070583,0.1387031524,-0.01216745087,0.002194862224,-0.003287888094,0.04491625601,-0.006830458191,0.07568156912,-0.05833555465,-0.01865441936,0.004799996274,-0.02145232408,0.03266924079,5.361450389e-05,0.02946082878,-0.0007102696833,0.02299956829,0.0381516287,0.06694171631,0.01783964891,0.003103990568,0.0300427311,0.00273501383,-0.01043913858,-0.05441356992,0.01650845409,-0.09871422849,-0.002275780691,-0.005761948038,0.007274717515}
8, 10.529, 2.1, {0.03536493111,0.1386924727,-0.01430232946,0.002391427059,-0.003480897959,0.04497935922,-0.009128038312,0.07405831736,-0.05675149167,-0.0190787433,0.004855984469,-0.0210358023,0.02521417106,-0.001771010616,0.02746073809,-0.003623143701,0.02250272403,0.03756477392,0.06611762536,0.0158409182,0.004126267059,0.03008155046,0.00234444475,-0.01364167163,-0.05593659053,0.01644720749,-0.09979010049,-0.0003434469513,-0.005810601846,0.005516459479}
9, 10.2089, 2.16, {0.03400568726,0.1359477849,-0.009714307472,0.003818870943,-0.006381082016,0.04181246564,-0.008155224488,0.0719702636,-0.05656552493,-0.01973352938,0.004515913395,-0.02008452429,0.02406900939,-0.006999243031,0.02567019886,-0.003843859343,0.02534720185,0.03932749509,0.06224184945,0.02153077812,0.00468678849,0.03001769187,0.004858491216,-0.005309295647,-0.05597624756,0.01586872034,-0.100334779,0.004141022552,-0.005632910605,-0.002981900824}
