0, 112.337, 35.1824, {-0.9241375276,-0.8604227689,0.9415664287,1.901233532,1.077140414,-3.83701156}
1, 106.719, 28.0663, {2.058688852,0.09355408691,0.3276751216,0.09160534363,-0.05199711839,-1.937209104}
2, 97.5889, 21.5455, {0.05307439195,-0.1321435295,-0.06809505253,0.0192516629,2.887448555,1.886224417}
3, 87.3531, 10.5188, {-0.9157018213,0.008431768196,-0.874549234,0.06279731163,-1.023489154,-0.9019013436}
4, 74.5267, 10.5188, {-0.9157018213,0.008431768196,-0.874549234,0.06279731163,-1.023489154,-0.9019013436}
5, 62.6963, 10.5188, {-0.9157018213,0.008431768196,-0.874549234,0.06279731163,-1.023489154,-0.9019013436}
6, 54.9448, 10.5188, {-0.9157018213,0.008431768196,-0.874549234,0.06279731163,-1.023489154,-0.9019013436}
7, 45.2365, 7.40936, {1.980583722,-0.04106642298,1.029546586,0.05994711704,-0.009029791159,-1.020770709}
8, 39.6696, 7.40936, {1.980583722,-0.04106642298,1.029546586,0.05994711704,-0.009029791159,-1.020770709}
9, 33.8929, 7.40936, {1.980583722,-0.04106642298,1.029546586,0.05994711704,-0.009029791159,-1.020770709}
10, 28.48, 6.60927, {2.053169548,0.0135625176,0.02621129882,0.0186303176,-0.0449859522,-1.027199652}
11, 25.1996, 6.21669, {2.049664063,0.006728048455,-0.02639546702,-0.001463810433,-0.04152222988,-0.9790262815}
12, 23.0815, 4.90189, {2.034528577,0.01091272392,0.01796900639,-0.01722130552,-0.04139084861,0.01486323182}
13, 20.0499, 4.81071, {2.037164331,0.01108179771,0.01079758523,-0.003804462255,-0.04138692606,0.002252435679}
14, 16.8316, 4.81071, {2.037164331,0.01108179771,0.01079758523,-0.003804462255,-0.04138692606,0.002252435679}
15, 14.8817, 4.81071, {2.037164331,0.01108179771,0.01079758523,-0.003804462255,-0.04138692606,0.002252435679}
16, 13.1241, 4.65936, {2.024678677,-0.00387532116,0.007595323438,0.005678946041,-0.0428616909,-0.01695154457}
17, 11.3611, 4.62722, {2.024729708,-0.001915837891,0.006906805549,0.004369585175,-0.0414425217,-0.01656804488}
18, 10.37, 4.60406, {2.022453753,-0.006286331238,-0.0104297111,-0.003459503559,-0.04401118903,-0.001945472768}
19, 9.50072, 4.51598, {2.017250988,0.001967739933,-0.002304658989,0.00755311048,-0.04217156336,0.01101716021}
20, 8.88778, 4.49267, {2.017925011,0.004960712021,0.003615041409,0.002919636778,-0.04201003485,-0.0002432474654}
21, 8.0041, 4.49205, {2.018434712,0.004286419766,-0.003619522683,-0.0003026462952,-0.04178013723,0.00136207354}
22, 7.54175, 4.48785, {2.017458453,0.004858271483,0.001441002136,0.004573959397,-0.0419235212,0.002901572553}
23, 6.94976, 4.44125, {2.032310558,-0.00492460158,-0.008681594005,0.01177087248,0.01600034976,-0.006197599947}
24, 6.7394, 4.21166, {2.020398524,0.001721507979,0.0001910126875,0.006108708585,-0.01412810126,-0.0005121306666}
25, 6.33178, 4.17525, {2.019271853,0.005204288467,0.0008914490689,0.005789582153,-0.007876188511,0.0006344955989}
