0, 111.07, 32.5236, {-0.8911384389,0.09342987059,-2.03316996,-0.1426447696,3.218179855,0.955504689}
1, 104.67, 17.2438, {-1.022071298,-2.075413598,-1.048835547,1.020851219,-0.0842211239,-1.171267464}
2, 93.6181, 17.2438, {-1.022071298,-2.075413598,-1.048835547,1.020851219,-0.0842211239,-1.171267464}
3, 76.9395, 6.36547, {0.05428815654,0.8960645447,-0.9795262414,-0.04157811755,0.0399662539,0.07947651898}
4, 61.2905, 6.36547, {0.05428815654,0.8960645447,-0.9795262414,-0.04157811755,0.0399662539,0.07947651898}
5, 50.0368, 6.36547, {0.05428815654,0.8960645447,-0.9795262414,-0.04157811755,0.0399662539,0.07947651898}
6, 39.1706, 6.36547, {0.05428815654,0.8960645447,-0.9795262414,-0.04157811755,0.0399662539,0.07947651898}
7, 30.5673, 4.18193, {-1.03353889,-0.9668863394,-0.006389130085,0.03614135925,-0.01559624728,-1.041765559}
8, 25.4317, 4.0858, {-0.01696167585,-0.04042408513,-0.956076233,-1.015191479,-0.033186786,-0.969803916}
9, 20.7728, 4.0858, {-0.01696167585,-0.04042408513,-0.956076233,-1.015191479,-0.033186786,-0.969803916}
10, 16.4882, 3.42487, {-0.04372929804,-0.008420139766,-0.03980184794,0.01240432761,-0.09218619628,-1.011770547}
11, 13.3488, 2.96014, {-0.07297632961,0.02532090212,-0.0224277701,0.03289374815,-0.035196325,-1.029900307}
12, 11.5655, 2.84505, {-0.03105748286,-0.04613368556,0.9990102571,-0.0775694945,-0.0007945278455,-0.01828257558}
13, 9.75683, 1.99855, {-0.03741399886,0.001521812476,1.00214797,-0.05875206572,0.001696948801,0.01398247621}
14, 8.21208, 1.27298, {-0.0585199527,-0.02025672591,0.04906715642,-0.00284018949,-0.004785720456,-0.01417110135}
15, 7.12325, 0.889208, {-0.03820202341,-0.0006434885166,0.04679642094,0.01689677904,-0.00765572714,-0.02262732597}
16, 6.46806, 0.752693, {-0.05350664913,0.001131397093,0.02224039588,-0.008278996743,0.005457335101,-0.01909838108}
17, 5.64955, 0.524311, {0.01350058435,-0.01426907584,-0.03362013571,-0.002953009849,0.02208231072,0.02523470358}
18, 5.05725, 0.188716, {0.002065680637,-0.005938071088,0.009771726037,-0.01853550244,0.01832910755,0.01172797178}
19, 4.34374, 0.0775844, {-0.009673771483,0.007093969391,0.007703411426,-0.01155000401,-0.004130836276,-0.006120692116}
20, 3.84807, 0.0342439, {-0.009872363048,-0.005772210377,-0.003912617397,-0.002049044592,0.003430562626,0.003253588292}
21, 3.39842, 0.0148445, {0.001891795188,-0.001307169556,-0.002251215792,5.693077817e-05,0.002978711907,0.007456740556}
22, 3.04802, 0.00563242, {-0.0001269143668,-0.001128341723,0.004420496126,-0.0009578958981,0.002099055682,0.001496008042}
23, 2.7297, 0.00341131, {-0.001398741799,0.000967486846,-0.00208902457,-0.001089099959,-0.002099847155,0.00208397629}
24, 2.43069, 0.00219115, {-0.000500644073,-0.002008939946,0.0001942860489,-0.001090589323,0.001414686515,0.001878752036}
25, 2.03994, 0.0012657, {-0.0003570236093,-0.0004267052796,-0.001023708837,-0.0005864794856,0.001164682761,0.001822597981}
26, 1.73282, 0.000735641, {-0.0001163635574,-0.001217474923,-0.0006850966464,-0.0002039052596,-0.0003151384096,0.001265700295}
27, 1.4647, 0.000431177, {0.0002590451602,-0.0004528179871,0.0008383646702,-0.001003359437,0.0003988069296,-0.0001805062364}
28, 1.27304, 0.000153479, {0.0001793116687,-0.0003255369945,-0.0005798416032,-0.0004892154144,0.0001763138809,0.0001698644937}
29, 1.01117, 0.000144269, {0.000221797404,-0.0003920596416,9.255575762e-05,-0.0006079531786,0.0003403611243,-0.0001739738693}
30, 0.881565, 7.48603e-05, {0.0002086200852,-0.0003369501272,-2.025885944e-05,-0.0003222902176,0.0003405746904,2.225903741e-06}
